id,note,url,bill_id
a5a27cd8-2da9-4b6c-a60e-16b0a227d617,,https://malegislature.gov/Bills/194/S1150,ocd-bill/0caa4971-c0ff-499e-83b4-748e847086de
35910b6c-8a61-44b5-93c1-940d2e8da53a,,https://malegislature.gov/Bills/194/S607,ocd-bill/cbca3c26-bf37-4ead-a9a5-20c994991c07
9e19f444-265d-4944-b9cf-ed2feff0db0c,,https://malegislature.gov/Bills/194/S664,ocd-bill/edad99a5-1598-4d23-afe8-9dbf8d7ea3c3
3046ac34-efcc-4021-9932-deac390bfc7f,,https://malegislature.gov/Bills/194/S1208,ocd-bill/5e1eaf8a-597b-4695-b020-7a7270d78f96
55d54cc7-2d6f-4b9b-879a-e40ba34c76f2,,https://malegislature.gov/Bills/194/S1037,ocd-bill/d9981aad-1599-47ff-acdd-7ad3721ea2a5
efa00884-ef5a-4506-81ce-e05988c66d83,,https://malegislature.gov/Bills/194/S95,ocd-bill/cb462ca2-0352-4a4e-a9f2-ce236d49be27
4ca1b9d2-fdff-4f5a-8505-7238fde4fe9f,,https://malegislature.gov/Bills/194/S737,ocd-bill/6f76a8c9-4165-427d-b7cc-4c9952586063
39bb4ee2-c276-4593-8190-06830853da2b,,https://malegislature.gov/Bills/194/S396,ocd-bill/55453f90-c876-4cb3-8d09-1253f471c9e4
5821c70f-06b4-4122-9ca6-9113f081c2cc,,https://malegislature.gov/Bills/194/S351,ocd-bill/cad2c47d-0f1c-4344-8c55-efc7c82d9436
d6e73344-1a6d-46db-846f-fa7bb533ca11,,https://malegislature.gov/Bills/194/S157,ocd-bill/14a4d057-4e1e-4815-8717-6a71e3164d70
52ccc61a-1a22-4e4c-aff7-7bdd56888e47,,https://malegislature.gov/Bills/194/SD3422,ocd-bill/0ab98da5-09e5-499c-9fe6-3b2cf26690ad
198ef1e4-f4dc-486d-ba4d-ba85e3a499aa,,https://malegislature.gov/Bills/194/S192,ocd-bill/117cad55-ff3d-45e1-8293-144690441e43
5d498b93-190b-42e5-8b4f-71b0e3bb41d7,,https://malegislature.gov/Bills/194/S212,ocd-bill/fd266dd7-bada-4d50-a7c7-9d8bcc9504f3
e97632b4-b002-4437-82e2-591e6dce27f1,,https://malegislature.gov/Bills/194/S2781,ocd-bill/539d3155-2a88-418e-bbbc-a15a46d398f9
602cc272-b2c7-4fd7-8dce-3e8ee6c42a51,,https://malegislature.gov/Bills/194/S2782,ocd-bill/51fa75d7-19ae-486c-8204-571395091910
3d5e02cc-3a68-4f23-a00f-9111d5054cd1,,https://malegislature.gov/Bills/194/S2793,ocd-bill/c08f178f-2b5e-4028-ae03-74b61f8353ec
8c6c1a4a-2f33-4833-997f-39f2402de72c,,https://malegislature.gov/Bills/194/S2783,ocd-bill/b423dd53-7207-46d8-994f-86276af2934e
9fc2f1a5-bc12-43b2-96ed-883418ad3e05,,https://malegislature.gov/Bills/194/S2767,ocd-bill/4d7ba557-9c4c-4d83-a2f6-a1b7e4d7b474
91bf2792-ed89-4ce5-89eb-93c6ec6228de,,https://malegislature.gov/Bills/194/S2799,ocd-bill/42bc3ade-8eb7-4713-9236-b68ea819e2c7
adbf7bc3-273d-4403-85df-c1245ed4207d,,https://malegislature.gov/Bills/194/S2792,ocd-bill/0610a98f-a41d-4e4a-8c51-57040ed9b888
77da4241-fba2-4465-ad7e-81d4688fd8c8,,https://malegislature.gov/Bills/194/S2746,ocd-bill/197713af-15be-49d5-b3ad-84b30f70316c
54e505a1-ba5c-4336-8191-2f0832094e18,,https://malegislature.gov/Bills/194/S2765,ocd-bill/733ac790-710d-4452-a7bc-27690fe35025
