id,bill_id,related_bill_id,identifier,legislative_session,relation_type
33d29452-a1a7-4a98-a0b3-d25ff1e6e935,ocd-bill/e3cbccff-c8cf-4f4d-95bd-9fb8a2e4c484,ocd-bill/f377af15-59f0-453c-85d8-0b7e67c897db,HD 5010,194th,replaces
8ecd0094-2db8-4489-a597-7f67cf2acd67,ocd-bill/882b9903-1bd8-4599-ab6c-4411a35bd3d7,,SD 3428,194th,replaces
68140a49-153e-4975-bbb2-bae908424580,ocd-bill/539d3155-2a88-418e-bbbc-a15a46d398f9,,SD 3439,194th,replaces
3bc5e222-2630-4662-8db9-8b8dfc36f228,ocd-bill/51fa75d7-19ae-486c-8204-571395091910,,SD 3440,194th,replaces
add90320-5e7e-4b39-bd35-ced3672c8267,ocd-bill/c08f178f-2b5e-4028-ae03-74b61f8353ec,,SD 3446,194th,replaces
458b12f0-fdb5-4a05-a340-4303b6f52e26,ocd-bill/810c3ad0-d59d-49cb-a3e3-2356c84292b0,,HD 4296,194th,replaces
eff41b53-2a6f-406c-a0ad-e20270082b97,ocd-bill/24c4c528-0d23-4afe-bd5f-6a57331565c7,ocd-bill/db1f5bc2-c50c-4ff3-b282-735167450163,SD 2666,194th,replaces
3f8135ea-6f67-48e6-a594-ee7057e8bf98,ocd-bill/457050e9-a998-4812-ab87-d1b92fc85560,ocd-bill/858be124-9ff5-4a6d-ad7f-8b85b970a82c,HD 4558,194th,replaces
de91bebc-27e0-45e0-996c-3f18f5b26314,ocd-bill/22836d5b-531f-43f0-af95-a3bd3dd1bd6c,ocd-bill/0d504d87-a4b6-428b-92da-473fa61c89d0,HD 4556,194th,replaces
d274352a-5c5a-4fbc-81c1-f9ca63091ca1,ocd-bill/0ff89b25-7b29-4b41-908c-f4731d97d259,ocd-bill/f8d01ca1-333d-4ece-b495-d5b4ed3f5fe8,HD 4484,194th,replaces
5e298fd7-6a5b-4c9d-852b-2c86992fe6c2,ocd-bill/5dd77978-dfe9-4b30-93b6-1d686ed8d8e7,ocd-bill/05c668ba-c71d-4f22-9940-ff1ed68b042c,SD 2830,194th,replaces
b4d07e27-e587-47a5-95cd-786894b95650,ocd-bill/dc2c0d71-4391-411e-adce-73efc73f2921,ocd-bill/2f0e501f-9093-45c1-82ad-64173683be66,HD 4557,194th,replaces
2cef95d4-0f9f-468d-b15b-792ae8d39a96,ocd-bill/484dfdbb-9d41-49b3-93fb-c99f9cc89263,ocd-bill/3920a703-571f-4e45-b998-74f65398ed05,HD 5567,194th,replaces
5e72f82c-c16c-4844-9380-de9abbe03782,ocd-bill/eff8d72a-3821-471d-80b4-0be1cb646201,ocd-bill/4387f17e-6faf-478a-8cd2-d81db72c9259,HD 5565,194th,replaces
e51c34f6-c03c-424b-8aef-4b0df1b4b104,ocd-bill/24a1ee3a-c542-4602-a8fc-6a5ccd52a517,,SD 3427,194th,replaces
1c0b37bf-cc3c-48c5-b5be-6ceb87d654df,ocd-bill/6f595295-251e-43fa-b350-d752e0d60186,,SD 3710,194th,replaces
5a6d446c-51fd-4f5f-b720-0dbc5e8bc115,ocd-bill/9feaa1ef-9ffc-44e9-bd75-974a3cef0897,,HD 5729,194th,replaces
2ec155e3-911b-46ac-9c3b-4b24651df0db,ocd-bill/e0cc4fb8-883f-46eb-b1ea-5db4935915bf,ocd-bill/8304e0b2-14cf-49ab-98ed-334f312a36cf,HD 4886,194th,replaces
fe3020a0-7970-44a5-acb5-e0f86905aa96,ocd-bill/fd57e6c7-8d21-4a4f-bd08-ffa215849636,ocd-bill/5f596315-73af-4700-86e4-b5254b4389b1,SD 3078,194th,replaces
3a930a2b-fdf5-40aa-a142-ab7e43762883,ocd-bill/474cf0ad-0689-42e7-8cc7-df3b475aa49b,ocd-bill/09e95db1-21d9-49ab-8abf-4cfee2ec0209,SD 2824,194th,replaces
ebf2327b-d64a-4b7c-a1e2-1fa1f35085d2,ocd-bill/cd637984-7849-4376-855a-54c7d0a7d456,,HD 5301,194th,replaces
ab3aabec-8627-4a7d-80d8-91c401128ed1,ocd-bill/328d8f4c-fc77-44c3-9c69-86a5b51fabaf,ocd-bill/09f26a7a-d2e3-481d-b8a0-7a5490820305,HD 5295,194th,replaces
2a00c90d-b458-4f06-8cb0-c6882c845361,ocd-bill/0c1690e3-9602-4fd0-83cd-34f83369908f,,SD 3337,194th,replaces
1775b9ee-c415-4821-ba9e-612ac22f1531,ocd-bill/78a50a59-e0d7-47d3-8b9b-717e46eae5e7,,SD 3338,194th,replaces
27de0cfb-b7d2-4234-9349-47a0ae92b5b1,ocd-bill/9af5a3d4-4e8b-4c6c-be4e-de30a0530af2,ocd-bill/97acc1bb-9786-44fc-9d14-b5dc45fe7f62,HD 5057,194th,replaces
4dd9269e-3430-4da7-9719-259f31816b23,ocd-bill/605f75d0-6d6d-420f-8d02-173dbd20d7af,,SD 3433,194th,replaces
2641b001-d149-4263-9cb9-85d3a590b5b2,ocd-bill/c29d1da1-7fc2-43ef-ba7c-c63b8284acab,ocd-bill/edab70d8-be58-4177-a891-988bc206d4bd,SD 3332,194th,replaces
1c4b0543-1715-457e-bf12-cee79e1bed38,ocd-bill/fd1b3f61-02d0-4b6d-ab76-ad67e0f422d7,ocd-bill/446dca75-2fe6-4830-b026-a47fd76ac8c5,HD 5056,194th,replaces
9f7f3299-baea-4339-99d2-e4d56747ba01,ocd-bill/8df46c8f-b65d-461f-a0b4-4517eb89d854,ocd-bill/8d76e878-4646-4b25-9b7e-399e4be1dcd8,HD 5187,194th,replaces
0dfaec18-d6a2-4621-ab7a-2534e547c5d0,ocd-bill/5ec50bd3-33cb-4de2-a28e-46ec8464d395,,SD 3426,194th,replaces
b711be55-d7a0-47b4-a84c-398251f39fcc,ocd-bill/e41dd7c7-c15b-4aa7-af25-475dcd123322,ocd-bill/e2fab1e8-d9d0-4836-a603-2aadcfe110d0,HD 4936,194th,replaces
eef47324-ae36-4f0c-999f-48bdc0f51666,ocd-bill/64a7c66a-08ad-4a7a-b7c3-0a0a2062326d,,SD 2853,194th,replaces
016b8352-fb99-4ec0-a404-d7681f3b67b5,ocd-bill/f0aa580b-cc05-4ed5-90a9-600dc4d10a3d,ocd-bill/d2587d02-8dd2-43df-8b0f-a34dbbf13d25,HD 5014,194th,replaces
ce1699e2-9adf-43a5-a50b-95dda21237e6,ocd-bill/b81f5267-d331-44f6-8e03-adb8c63f4b51,ocd-bill/a928534a-2692-4ed3-a2d0-12c02f1f2913,HD 4906,194th,replaces
890bb6f5-10a9-4995-a648-ed6fa5606128,ocd-bill/ee4ec292-d58d-4239-a0d0-d5d143fbb4aa,ocd-bill/e902c721-1e24-47c7-95fe-999ac1de0575,HD 4363,194th,replaces
952b5010-7fb7-41d2-89bf-bd5318dbe761,ocd-bill/7debbc56-4c36-41ff-9d7c-d7cb852ceb18,ocd-bill/d40164ec-2ed2-4ae6-9dc1-75a7667d16d6,HD 5031,194th,replaces
5ab5192e-7fa4-45b4-b013-783e763e5c21,ocd-bill/b6eafe5c-686c-444a-ba16-abb9a978b1e6,ocd-bill/1ce891ab-37f6-461d-9b92-02b150b172a2,HD 4426,194th,replaces
4828824c-7a88-42d8-9bb5-89740fc7a2d2,ocd-bill/248c0144-7613-4ae3-95c2-2e450b2e83b2,ocd-bill/b1809bb3-f230-4389-a5d7-1b3f1cf2dd22,HD 5035,194th,replaces
0ab21b3f-8c65-4b63-bb8a-44e04c5d370d,ocd-bill/e2717e3c-ed58-494e-9749-399e0ec5aaf7,,SD 3434,194th,replaces
2d6f754c-95e6-4c18-a2f3-352ed5e32b50,ocd-bill/638663c3-79ee-4f73-afbd-3fb2f5960d34,,SD 3445,194th,replaces
e46afa4d-a0a3-4a92-908a-188eecc6cdfa,ocd-bill/6b8b0c2f-24b4-4208-9cb8-192920965560,,SD 3448,194th,replaces
1b1de463-eb65-4078-a433-c50038b47499,ocd-bill/6588eca9-f438-4510-b1a9-824e33ca81a5,,SD 3444,194th,replaces
f83176bd-2029-4818-994e-15d4fe1011eb,ocd-bill/57407625-dc2a-48fc-8382-5237428562f7,,SD 3441,194th,replaces
1601086e-1aa7-4b71-ad41-49f8fcfece0e,ocd-bill/60c98cfb-83dc-42dd-97a6-85c692c9bd72,,SD 3442,194th,replaces
ccabb7d2-fac8-48bc-9d65-15d87d3c5072,ocd-bill/003bd381-534a-4a09-b7f6-14a228ab0c98,,HD 5397,194th,replaces
ce039925-930e-4b41-89fe-372c35ed80dd,ocd-bill/93a92ade-1b81-469c-aaf4-0838fb3607ae,,SD 3436,194th,replaces
921c15a6-b013-400a-b399-fa3b136cf20d,ocd-bill/a311f7c6-8b88-4b29-b7d9-71723a53ad86,,SD 3447,194th,replaces
e931f7a4-d093-433a-920f-624ec42ec482,ocd-bill/ba3810ab-0198-4c35-b662-755a45480c59,,SD 3449,194th,replaces
2c71f357-0173-48c7-9577-a71e8cc01f26,ocd-bill/008fc9b4-e80c-41ff-baac-2955054fbe6e,,SD 3429,194th,replaces
c03e0c5a-7864-4397-bbcb-985e1f678fbb,ocd-bill/7448fec3-46ba-4bce-a721-18820c78ce22,,HD 153,194th,replaces
c4c985ac-3462-4029-8063-8cb995a04d62,ocd-bill/28939d76-ac4d-496f-b0a7-c89c60917fcf,ocd-bill/6a4c771b-de5c-4672-89ed-e0518a22c3fa,HD 4717,194th,replaces
c0593312-4707-4218-964b-90b329b8b4e1,ocd-bill/8fbdab28-012b-4d6f-9ac8-03e80e244b81,,SD 3432,194th,replaces
77b3cc52-c3af-4731-b8eb-f2fc1b63e8fb,ocd-bill/47fc58dd-fdbd-491d-89d4-fbb52f19a084,ocd-bill/739f17c7-90a8-4ec1-ba2b-9c8097cdca31,SD 822,194th,replaces
be741c97-e7b3-4a79-be98-daabef6c41ab,ocd-bill/cee22f8d-4a79-461c-9a50-ec4923539235,ocd-bill/76773916-0a49-4ff8-831d-e361b4a427b7,SD 1036,194th,replaces
63af6142-7a4a-4443-a6a6-f733f7412b62,ocd-bill/db8c656c-f893-4578-a63c-1e7161b1be05,ocd-bill/042965d2-f0e1-412a-8fcb-eafbc94daaf1,HD 5278,194th,replaces
3f2ef9d5-ea2e-4fc6-8720-ae7c4b210914,ocd-bill/591dff48-d9fa-4315-baa2-e24511c35385,,SD 3425,194th,replaces
0599909f-e783-45d5-90a3-bd4e626c1a23,ocd-bill/bb6282d7-3d05-484a-b181-2ce1586b8cdb,,SD 3450,194th,replaces
4c3bb77b-f089-4fe0-bd59-212a31b278f8,ocd-bill/48fb642f-cb4a-4633-82fa-c98aa4360c88,,SD 3430,194th,replaces
320b3a68-7f0f-4dd7-8fb3-93887be9688e,ocd-bill/43951f3c-40b9-4086-99fa-927b9afd9c05,ocd-bill/d361eca4-4f15-49f2-8faf-078bece366ad,HD 5277,194th,replaces
c37f8b0c-689a-41f3-b5b3-a5f325d79ad6,ocd-bill/7f9e134c-3970-40eb-9090-0015d222a214,ocd-bill/7fc18446-d617-46e5-9ef8-0c361044539a,HD 5294,194th,replaces
5056fc7c-c42e-4782-9670-5e06a7d8db86,ocd-bill/671bfb70-ad7d-4ffa-bc1f-1cd6e84339a4,ocd-bill/60baebc0-7406-4793-af8d-b8e22bf11fe1,HD 5279,194th,replaces
da0381f8-2739-44a2-80d9-e36282ea57a1,ocd-bill/149a9574-5d35-4f10-a0f6-7f0ccec40b32,ocd-bill/2e360f7b-70d2-4f3d-858a-28f8d88803e3,HD 5298,194th,replaces
cc878bd0-1aa7-4922-ab31-f9d1f0f1d9e5,ocd-bill/f495bb05-b075-4551-8d28-361262b649d7,ocd-bill/38d6f16a-797a-4474-ab4b-935358329637,SD 3193,194th,replaces
54e0b955-8122-4aa2-bcd9-b46fb5ab4def,ocd-bill/806894c8-7671-4ef2-8aa2-8cbfeba68643,ocd-bill/642ae0ac-1759-4363-bb30-e3cabddf5d31,HD 5039,194th,replaces
3c0ede19-2f77-4f23-9ddd-b56e568596c7,ocd-bill/fb302866-b6f1-4b6f-898f-39a8a4bbf514,,HD 5116,194th,replaces
65e7064f-e467-4ace-b877-7eb1add22726,ocd-bill/49060ef5-597c-48ee-bea5-1a765900c114,ocd-bill/1aface37-c361-4d1d-b06c-7ea360ad051a,SD 3010,194th,replaces
f61a9f7c-992a-4f4d-91fb-a64975509b8d,ocd-bill/0e899ed8-b08f-4e0f-bc9d-6476b6fc603a,ocd-bill/58ba3d61-f3ef-437f-aeb2-83d49e9e86f2,HD 4987,194th,replaces
2a64dc54-8480-4d87-939a-7bccecd10677,ocd-bill/0c40b1bc-00a0-4356-9d13-6ca2c37eb28c,ocd-bill/c14a2907-acfb-4189-a01b-55df63046935,HD 4930,194th,replaces
c4dfd676-8329-4adb-b81b-433a5c40d9da,ocd-bill/a71f76b7-4e21-40c9-b345-05a200ddf2a2,ocd-bill/daea7a6e-1794-426c-ac34-79e1045252c7,HD 4991,194th,replaces
5d68dd4a-6df8-4833-8aca-b283e761e530,ocd-bill/30fcbf9c-b97d-459a-bfc0-d19f2ca14988,ocd-bill/a0af0b25-6e47-443a-abc1-eb2a68378777,HD 2393,194th,replaces
a700c715-d410-4d7c-993f-b1529520170f,ocd-bill/ce1e720c-7ada-4ebf-88d5-628c8257dc69,ocd-bill/30c64c43-c3a4-4b69-8700-6e0b4f032e47,HD 5012,194th,replaces
759f723f-cfd9-4f03-bd46-c275e63b79ca,ocd-bill/0000b1c4-e47e-44d7-b7e3-f97e9e6de56f,,HD 8,194th,replaces
53ed2ce0-9028-4cf0-bdcd-0d6b2324e429,ocd-bill/cbfc709f-6c4b-48ae-bcb7-8c447bb188d4,,HD 48,194th,replaces
b2b405f3-e429-4a16-bffc-a287b275ba8c,ocd-bill/e1008389-8ebb-4006-85ec-03beb155c0f9,,HD 14,194th,replaces
462820cd-786a-4eae-844a-ee79a3444026,ocd-bill/2b03892d-f58f-4ae6-a029-67d137ee2c2c,,HD 16,194th,replaces
ca9bc0a3-4ac3-41a4-b2a3-d19985fc9450,ocd-bill/f843cb28-7010-47e7-81af-4ff4f7668339,,HD 3,194th,replaces
d995d9ca-7fea-45ba-b9f1-024b784fd46b,ocd-bill/bb88999e-b1ef-4ec1-a664-a91de28f735b,,HD 28,194th,replaces
e6f36131-357c-4f85-9e91-2f13da3fd83c,ocd-bill/474e85ec-d7ba-40ef-ab5c-02c8c94de96e,,HD 45,194th,replaces
d065a763-5377-475b-8c32-83bce1bec1a7,ocd-bill/78e60a4e-4c14-4127-a404-0b2a1be180ff,,HD 11,194th,replaces
5d529653-3a61-4a27-9443-8497e36336d8,ocd-bill/12cc6502-7c59-463b-9d9a-81ba70189761,,HD 9,194th,replaces
c0dfef4f-3547-4db1-8566-449dfd48b076,ocd-bill/63d1c9ee-7942-41a1-b579-d7ad9edef1a9,,HD 30,194th,replaces
5ebfa531-6868-4242-8ca4-0a009fd13d2e,ocd-bill/4dffd941-f221-491f-9c04-b69b975362ed,,HD 24,194th,replaces
be4a1248-a4fe-43c5-bed8-6a6aff40bcd2,ocd-bill/6f3f26f8-ef74-4e67-beb7-5db69f13986d,,HD 26,194th,replaces
2a7f0aaa-5b25-43c2-934b-41efc7ffde48,ocd-bill/a267ff25-e47d-4339-a403-3af0d1a9a9a8,,HD 32,194th,replaces
74e30a3b-4762-41e8-a907-45ad0d5af355,ocd-bill/712ffef3-19ea-403c-b8cf-f6a24a51c42f,,HD 12,194th,replaces
8f1cb464-479e-44c5-bff9-92679152003a,ocd-bill/8505edb2-c786-4b66-a173-0cf921f915a5,,HD 35,194th,replaces
c89f6deb-bb43-44bb-86a8-2396d3f2ef64,ocd-bill/5da2c5b6-5498-4552-93f0-48c0946a4b5b,,HD 20,194th,replaces
f5b59678-d958-4b1c-b766-e64d831bc76d,ocd-bill/ca73155a-d540-41a8-a9f0-8a2940ba3b97,,HD 29,194th,replaces
9e892e0f-2e93-4b31-94c3-61b119cf1d89,ocd-bill/65d861fa-5a17-4b90-b7ea-fd57df71d390,,HD 37,194th,replaces
23ee256a-1085-4807-8ddd-cf0f90f3dcd2,ocd-bill/e6d2d8fc-6577-4f8b-9b2f-643275e8b39f,,HD 50,194th,replaces
b9410a6d-f25f-412f-bd6b-ccb01461bd23,ocd-bill/aecb6501-4baa-45a4-8def-1eb0d3195606,,HD 49,194th,replaces
3855b6fb-ac88-42c2-99a6-110e8cd09a4b,ocd-bill/453dcf11-f8f7-46e3-a1bf-a823ef7715d2,,HD 36,194th,replaces
90a4f60c-8c1c-48ce-a2ca-1ce7e3f00867,ocd-bill/76c45add-ca8b-4ee1-9e88-07c07b7ba4a7,,HD 10,194th,replaces
b3eeb5e9-887e-4b55-9d24-1439d9105f0e,ocd-bill/cca72210-da96-411c-b640-e746fa5e794f,,HD 17,194th,replaces
208142ed-c00d-4e57-a3ae-cb62ed2d15a6,ocd-bill/a7aa4436-ed8a-4347-ac7a-8791017e8be1,,HD 33,194th,replaces
c194e536-5b2c-40ff-8b9b-4208f66ffc03,ocd-bill/180a791b-872d-4c6c-97a8-aa4ab061a5c8,,HD 22,194th,replaces
0c91d225-91a1-48e1-8432-850c565c2990,ocd-bill/17d82564-de6d-4156-8f6f-d1078bb25cc4,,HD 39,194th,replaces
16766665-4ff0-462e-834a-cf6ba5f3c2ce,ocd-bill/c528e2ab-bb06-495d-8a16-3d8c7b115c47,,HD 47,194th,replaces
fcebe450-bc5f-4f16-923c-809a311cb94e,ocd-bill/6a535b89-a4f7-4d25-bff7-361a6f60a0c5,,HD 40,194th,replaces
c829d465-d3d7-4a53-a627-e4bc551ca662,ocd-bill/30f18919-0845-4133-857f-b2d278646061,,HD 4,194th,replaces
acd963cd-8cfa-4650-af35-9bbae02f52a9,ocd-bill/958d72b5-f32a-42e2-819c-3a441ffa3bb3,,HD 44,194th,replaces
685457df-d9a4-4b86-b4d8-7fc8bfb072bf,ocd-bill/af78ef3a-7d72-4b62-b11d-275c6f914579,,HD 38,194th,replaces
44a975da-7e88-4f98-ba70-eb4ff7cd12f8,ocd-bill/796eccc2-3381-44f7-a3af-ded9af8d4307,,HD 31,194th,replaces
2143ac26-da53-4960-ab63-99515c6ddef4,ocd-bill/17c4a34d-3ad2-412e-9afa-c5b38a6315e4,,HD 19,194th,replaces
9b71145e-d00d-408f-959e-cc69d550cc6f,ocd-bill/adf93e62-00f8-4287-b373-df856e922243,,HD 23,194th,replaces
ff1ced5c-360b-42c4-8cca-7a98192faa94,ocd-bill/4eabd101-63fc-4b59-aa61-dae32edee625,,HD 27,194th,replaces
0271b0b4-b073-4a93-9632-c965c3c12c19,ocd-bill/da785dd9-6e41-40c1-bdc7-cc8c5e199040,,HD 41,194th,replaces
2e691dec-d127-4885-bd36-b4dda95193cc,ocd-bill/812e702c-9396-41ec-a595-c4d088056919,,HD 25,194th,replaces
04e085ba-356d-4766-8705-5112966231a2,ocd-bill/f3084382-aead-4f45-b47c-7e8013e077ee,,HD 6,194th,replaces
e309a346-a8f4-41e9-9c7c-af94f21a821f,ocd-bill/e954f11f-d88e-4aed-a114-92638f12ba31,,HD 42,194th,replaces
4699598f-c3c1-48e8-ab50-e55bbdf09ef3,ocd-bill/2bd1cfed-a11b-483d-9d58-3cf6719a4f9c,,HD 34,194th,replaces
70d7a73a-2c38-48b7-93ab-65c155fb6528,ocd-bill/47d6503a-9dc8-49bf-b70f-8dacc93b1708,,HD 43,194th,replaces
bc0827e6-52d8-4d56-9c69-5b17e4400bdb,ocd-bill/2e9b5579-ce6b-47ed-988c-a12d44da3163,,HD 5,194th,replaces
0d5c37d8-002b-444b-87b0-8e3229eb8bd8,ocd-bill/364810d9-26c7-4fc5-9f6b-f52339892535,,HD 21,194th,replaces
b54685d5-ef07-4d43-b44b-622c746376e5,ocd-bill/1ba5e37f-3e3c-4c38-8f87-15cf73dbfa6f,,HD 7,194th,replaces
1f3f7e2e-3701-4005-beb9-d33a44809bfa,ocd-bill/f46622d2-7d4b-4d8e-b5df-4a4f3db9c518,,HD 46,194th,replaces
a807be12-3353-41d1-9a9d-c5913cd957e9,ocd-bill/826dabf8-8960-440e-8798-6af16687aac2,,HD 15,194th,replaces
3e97667d-07c0-40b9-813f-7c05f935be46,ocd-bill/de16f546-0b9f-4fc6-9a12-a6d9e8f2a32e,,HD 18,194th,replaces
88d69dd8-297b-40e6-a9c5-27f512d90bae,ocd-bill/e9c83753-c17b-4280-a5d0-ce641a130c3d,,HD 13,194th,replaces
a1c96f29-b48c-4101-b1e0-04dfd2791b03,ocd-bill/66f9f7df-d8f0-47b2-80d2-337fec9ce11f,ocd-bill/76a2a924-f277-41ce-8f08-fbbd5a8d1250,HD 5029,194th,replaces
50525838-09ee-4d9c-9dab-45e57a7aa9d5,ocd-bill/d6caadf4-4cdb-430d-9571-fb4f616769ef,,HD 5079,194th,replaces
84419bda-6637-4886-9783-7afc52077110,ocd-bill/36692617-a2f6-4ec5-9e31-a752aa2b1cb9,,HD 5070,194th,replaces
dd32875f-921f-4402-81c0-9239a0520eca,ocd-bill/632c7ce2-85ce-449b-a3fa-e8a5f39bb4bc,ocd-bill/77d41c1a-189e-45d1-b16c-5330202eff62,HD 5028,194th,replaces
6cb79861-9228-4f84-8348-0e14afe5c817,ocd-bill/abd8efb0-2e44-481d-8235-f71345620c7b,ocd-bill/2727d035-1c68-42d8-b471-d72d838f7639,HD 4980,194th,replaces
d1171084-2ffb-4d71-ab87-f33c35cb8b96,ocd-bill/44f23025-6543-4393-807b-e9c22dc2c1d9,ocd-bill/df59e6c7-a941-4b0d-a7a5-cc2974b6d3b3,HD 5041,194th,replaces
17712aeb-f368-4c85-acc2-5aca0f4fed56,ocd-bill/c368760f-4a95-4f23-bca5-5b61c2800f87,ocd-bill/d0fd7d9b-c2b5-430f-b1cd-73f9943bb716,HD 5030,194th,replaces
6032593a-a52c-4dce-b57a-ecf5e11041ed,ocd-bill/5b0348be-d3ac-4b29-8418-afc96c8ec705,ocd-bill/11571a13-9857-4502-b48d-3a03f6c1f709,HD 4979,194th,replaces
c1f0e7ea-37fc-4d43-87a1-aa60a8f6a885,ocd-bill/4fb5a376-b93c-4d21-b372-7c8c398c2a41,,HD 5067,194th,replaces
9bce6ffe-ebe0-4bfa-bd6a-938ae9a6f4cc,ocd-bill/598b2ceb-ceb2-434c-9a73-cad44266e317,,HD 5069,194th,replaces
ec35a336-e545-4562-8e65-b23e544ff088,ocd-bill/89060cdc-3870-4afd-8b16-bbe1d83a9f75,ocd-bill/e55ab473-ecf6-459c-8655-17bcfa69bf9e,HD 4988,194th,replaces
dc059a59-43a3-4acb-b768-21f983997540,ocd-bill/9548f2fb-70bd-47cd-b6b9-dd6098a93c6e,ocd-bill/1842287d-8623-4544-b6f0-b6d0f5f3a356,HD 5027,194th,replaces
399e2783-c83d-4620-ac6b-71703e052b41,ocd-bill/2b53e898-b686-4f89-b468-f01b4b71958a,ocd-bill/54df6ea3-cbc0-40a2-8c3b-25a83de7716f,HD 4854,194th,replaces
be32ba3b-58e1-47eb-b96f-bbfc79b64d30,ocd-bill/f6c40564-0513-45c7-a9e7-6cfd9fde036b,,HD 4295,194th,replaces
5a80bf11-e0a6-4399-9ee1-256c7a935222,ocd-bill/786d293c-3f6b-4711-837d-d994612a6e1e,ocd-bill/e517604e-4dfa-46f2-8508-068c852056f1,SD 1085,194th,replaces
cb3cab0f-b9b9-4b2c-8292-0ac2cc935487,ocd-bill/d36395bd-9459-4ad9-a186-adfedf9cafda,ocd-bill/fe4c2f71-617a-44b1-9061-d659253d9921,SD 895,194th,replaces
77bfe746-3d23-4284-a511-c9f6da911141,ocd-bill/bcc0d4f3-c9cd-4fc1-a607-0032e4006e9e,,HD 5080,194th,replaces
d03080cb-6773-4878-a428-2f927c8862ae,ocd-bill/4bdf4200-10f5-41cd-98d9-b0cdec3d21cc,,HD 5081,194th,replaces
431c2dcf-92d6-4bc3-a407-dfc5e39788f3,ocd-bill/65b71620-3bef-4830-841c-f14a09c6adb2,ocd-bill/c1aedf0d-9433-4543-aa76-c4d78cc91c09,SD 2427,194th,replaces
eb48c2aa-5e46-4388-9f02-123df3df7a0a,ocd-bill/39a55e87-c6c8-4e1e-8116-3eae04ce1b23,ocd-bill/062fb633-cbec-4298-97d7-08986c9d0057,HD 5024,194th,replaces
52d7a301-00ac-4615-b86d-e41ea53b824e,ocd-bill/d6c4fe7c-7150-4f64-8120-8c1ca462e6aa,ocd-bill/f785d279-f992-4606-a3e2-dd15fdc53783,SD 3071,194th,replaces
09150716-8f30-4875-b4aa-6242da2e4654,ocd-bill/ce0aa2ef-6356-4969-be4e-89036eaf7fcb,ocd-bill/5a3b19a5-1da8-4eb7-b788-9a3a9ac00028,HD 3022,194th,replaces
a88a5744-130f-4796-9588-90ed2e2520c1,ocd-bill/293f99e0-f819-4b4d-b42d-266a77b5a402,ocd-bill/0d2e23cc-c000-4b3f-be68-9d5aa7bcbe27,HD 4982,194th,replaces
6ad4dd7e-b340-42a4-85e5-784b543784a7,ocd-bill/1fcd93da-fac7-4f24-b596-b5d42c7e8f91,ocd-bill/3d903dd8-2152-4fc8-96a3-d06f9f57a884,HD 4896,194th,replaces
6de097ad-1cb6-446b-8d6a-3bb5c47f3eef,ocd-bill/70a4fde3-4d8c-4518-a3f4-973721256a63,ocd-bill/d5a6f8ec-8117-4953-b61d-2a2829337e56,HD 5021,194th,replaces
0dea358f-eae3-4053-9a6d-94af398b7419,ocd-bill/aab11f7f-15a1-4828-bd04-288ee684f891,ocd-bill/68c05808-d054-44a3-8873-7e6f9edbb8b5,SD 1877,194th,replaces
70b6d42f-7c4f-4382-adba-bc5d49a253d7,ocd-bill/4ffc53c8-2bfe-483a-92e9-1cb3f0e5df8b,ocd-bill/bde4d9f3-ad70-4f78-a11c-3f3161ec8c66,SD 1907,194th,replaces
00d7a61b-c374-4a57-84f6-efe8aa53c7ee,ocd-bill/826895b8-758f-4318-973e-460d8e7e48fd,ocd-bill/8785f6c6-11b2-4306-a027-bd2f9f4cf4c1,SD 176,194th,replaces
7b32d043-2cc3-4f8a-8f1e-46fe59ba2393,ocd-bill/f5bdb201-3840-4aad-b0a6-dfe687f669aa,ocd-bill/79e9b26d-6aca-4e37-b0d5-654345e0b625,SD 2250,194th,replaces
351b3b1d-016e-47ae-973f-f5b29b1015bc,ocd-bill/0c384031-7e06-48fc-89b8-d70c0110515b,ocd-bill/590d003c-49c9-4750-8724-983a8297165f,SD 2076,194th,replaces
19bf52bc-0777-4376-8b0f-03b98803ab96,ocd-bill/d9f175fe-1608-48e4-9b51-bdb841c77a8a,ocd-bill/ab26281b-4f31-4c45-8145-fc1208f57c0f,SD 1645,194th,replaces
edd2a7f6-33db-4c3c-84b0-d5b117496c9b,ocd-bill/fac9836f-184b-4ab0-b7ad-eb6304cdbe27,ocd-bill/4812481d-cda6-45a8-8754-b72ea0d615e9,SD 2022,194th,replaces
ae5ea1b6-417f-4034-b023-d8cb4a3ca04e,ocd-bill/64753cfd-d1cc-44e9-a343-e16844de93c2,ocd-bill/50cef270-d05d-4d5b-a08a-4902b75f47e0,SD 923,194th,replaces
b44d5bcd-c6ed-4843-9655-946cba445e04,ocd-bill/f642811f-7c27-4bda-96d8-bad4d044ae55,ocd-bill/8f73f0df-6d98-4f06-a6f9-3c888eb34eb6,SD 1714,194th,replaces
127a3a56-dd9e-4e52-88d3-9604a26f94e2,ocd-bill/b69f5486-1866-42fd-aae1-14857481dc23,ocd-bill/15f2cc7a-c9b0-42a6-b822-35e841514970,SD 1147,194th,replaces
7157ee55-512c-4526-ab37-80367941621c,ocd-bill/f60a2a8f-5c21-44a7-95a6-2a5453d26276,ocd-bill/47f6a994-6c00-4410-8f55-a1d9d3b37647,SD 789,194th,replaces
