id,bill_id,note,date,classification,extras
1fe28cd6-6c9c-4661-91f5-3b0d4ee520ea,ocd-bill/f25688a4-12f8-49c8-9df5-8ac645a09fad,Bill Text,,,{}
f2596ba0-bdbe-49f8-8ea8-2f3abbcc53a6,ocd-bill/6854c981-56ee-4eae-88c6-e149fc13a566,Bill Text,,,{}
4d128158-675b-4526-b5ff-9fc842a552af,ocd-bill/3c461cf0-70fe-41e8-9e20-3fcc5e94815e,Bill Text,,,{}
e5bd5e63-90d4-4682-9b2b-61acfaff010f,ocd-bill/5aa5f196-1801-4d77-aea0-c7924ec6582c,Bill Text,,,{}
40a2389a-f510-4161-8d58-4c3d9496985d,ocd-bill/a3cfaed0-2afa-4689-b3c7-3c81edbaad34,Bill Text,,,{}
f2da0b57-0e63-49cf-a9d4-5234e8d7bd3d,ocd-bill/ec08aa43-1621-4468-bc5a-3ed652817913,Bill Text,,,{}
31d241c0-72fd-4bcb-845a-1f7d5a93463c,ocd-bill/7e5cdeaa-1b49-4ef7-acad-5e68189a1143,Bill Text,,,{}
118580ac-d2aa-4f88-b0fe-00f9bea88edf,ocd-bill/33705f8b-e12e-4655-9f55-031e7d4c0552,Bill Text,,,{}
6d83df1a-12b8-4de2-bee6-aaf6e4d2452b,ocd-bill/3f3ba335-9756-46ef-a803-211116a302b9,Bill Text,,,{}
6dbf2667-386b-40bc-a12d-e5d798e4603d,ocd-bill/19cb259a-0053-4408-ba88-05e2443d2555,Bill Text,,,{}
6e1ae7cf-bfda-454b-a758-ec1d7b06de58,ocd-bill/cf7257c5-4963-42e3-855b-712cd73c33f7,Bill Text,,,{}
e6e091fa-55bd-41a8-ba3e-17a5987b07a3,ocd-bill/5bac739e-2ec9-499b-885b-55d9c6810fd8,Bill Text,,,{}
9d7a4778-50e7-41dc-8e84-e1cb8ac0791b,ocd-bill/ed68bb64-259f-4621-9b08-a70ec4e359bf,Bill Text,,,{}
46ebf85f-70fc-4648-8f98-1bb0d060fa85,ocd-bill/edd50f02-9500-4c6f-afe8-5acb31ffb132,Bill Text,,,{}
cfce50ba-722a-4c9c-89d7-80be29aa52a2,ocd-bill/c701bc1e-977a-41ba-8347-d5dd1145e873,Bill Text,,,{}
88cabfec-9899-45b1-b316-8e516a5734d2,ocd-bill/3ba2e1e2-1cb3-4ad0-a304-9e95b8e23adb,Bill Text,,,{}
56b6bf9f-99e9-4167-ac93-e3822f22908c,ocd-bill/121d46df-7dbc-4972-903f-43dc38cdce6d,Bill Text,,,{}
1cb5840a-1b8c-40ef-a4df-db1a0c8564b2,ocd-bill/07372bec-19dc-4a34-a1e2-493f84c1642c,Bill Text,,,{}
