id,bill_id,note,date,classification,extras
a70634f2-79ec-45a6-b0bf-246db8e9e511,ocd-bill/dfe5274f-24be-4d7a-af05-4acb1e9f699f,Bill Text,,,{}
63e9a410-1f29-43bf-b756-6e15f7f37e0d,ocd-bill/8621fcf8-5734-4822-9f21-0e6080d730e6,Bill Text,,,{}
41aa31a5-2cef-45c1-8912-6b63b0078b1e,ocd-bill/62524ace-6aa5-425f-8991-8ba6e08301ca,Bill Text,,,{}
3265042c-ea39-4ee3-b922-3e25dc9edc4e,ocd-bill/c428aca4-bdae-489a-8f5c-2debc78aa27c,Bill Text,,,{}
75769c0e-c734-4a1b-895f-b844178cb737,ocd-bill/8ec76033-6f59-4911-92e5-ba58546c3268,Bill Text,,,{}
7518a274-54b9-4246-972d-5fe22d1c2979,ocd-bill/9c108e4d-5fef-45e5-907e-82d24acd45bc,Bill Text,,,{}
c5229c9a-5156-42cb-a3c6-15e082362151,ocd-bill/5cdaec58-c0c7-41f4-ace6-e3f77ee0e4c0,Bill Text,,,{}
badb1c92-124a-4a17-b700-f26989a397cc,ocd-bill/07dbc029-d1f5-4c03-b22b-9380ef065464,Bill Text,,,{}
c2b3841e-d2ed-48a6-9557-dc26ad721d7d,ocd-bill/6cc93cae-377f-4770-bdb2-dc4fab647bb7,Bill Text,,,{}
8be98215-28d6-418c-95af-949e9b664e83,ocd-bill/2a02348e-3ff1-41f8-b589-54e0a869724f,Bill Text,,,{}
2ec9d2e0-2426-4a29-a193-435316446adf,ocd-bill/da7c78ee-dd82-483e-85c8-cd66470c98dc,Bill Text,,,{}
3c469a70-6e5e-4bf2-94e9-87c73bd37bd2,ocd-bill/6037dc89-d71c-4254-a556-368f7e655984,Bill Text,,,{}
444a8adc-df28-4a8a-affd-fc3540667a71,ocd-bill/ca1f46f6-ed71-4ed6-8c07-96bdead2871c,Bill Text,,,{}
c3c07127-65fd-4199-a92b-4d9a01646673,ocd-bill/fa686901-9f90-4f9f-9349-53bc73536f4e,Bill Text,,,{}
386da516-58a1-45dd-952d-823934cb00c2,ocd-bill/c2c251a0-ead8-4732-92b2-ca7058c7f748,Bill Text,,,{}
7247ea2c-30de-4e7c-b81d-4e3dcd7c8074,ocd-bill/b8c179c1-9070-4036-8563-c11e3094b5d2,Bill Text,,,{}
44fd8427-12b1-44d9-857f-d60e3634d635,ocd-bill/63db4914-334b-46ac-8eeb-d2845a089d88,Bill Text,,,{}
12a1bd13-3ebb-4c5e-866c-56461c90cee0,ocd-bill/619ba0f1-135b-492a-9b80-ac71f6671d41,Bill Text,,,{}
cdf2966d-d7d2-444f-a791-d4ca0020e8ec,ocd-bill/d4e3b374-d4c7-490d-b233-5cfac159bd81,Bill Text,,,{}
488dae42-43fe-4469-99ac-cea28dd2ace8,ocd-bill/4abff966-766d-424d-848c-4ce7ee308911,Bill Text,,,{}
7e3b5a3d-c164-475e-b208-c33b6dc7a508,ocd-bill/cb5a960f-b23f-476a-8977-8a79039ad7e5,Bill Text,,,{}
1e70bd23-e247-4788-8a99-c51a914920fb,ocd-bill/d77d74a7-e0ed-4af2-828c-cbb358166b5d,Bill Text,,,{}
ff676066-2d60-4290-ae73-87aad1ee5785,ocd-bill/e266be1d-9c13-49a9-b02d-3d4b36078c5b,Bill Text,,,{}
8cd47f3e-11ab-4044-889e-50310cebe9aa,ocd-bill/f52815b1-b252-4050-94d9-1a8d4faeaf97,Bill Text,,,{}
ceb95c72-8b14-479e-bb72-9eb181bdd7b7,ocd-bill/bf72c657-284d-482a-97b6-689a2a329118,Bill Text,,,{}
2241848d-4978-4548-94e4-32cb99547e5f,ocd-bill/2d8105d0-fc8b-4c42-a4a3-708398c735a5,Bill Text,,,{}
7160b219-2138-41a8-aafe-947a257ee3d8,ocd-bill/5c69fcc3-0646-4db8-b711-90ad440bbfb7,Bill Text,,,{}
80eaeb48-f392-444a-a41f-ade3c3e4c537,ocd-bill/2699aa36-2ea8-4745-a38d-c59b03ca0911,Bill Text,,,{}
73ce89f0-9b83-435d-aa32-852fe8108224,ocd-bill/17757d41-4b6d-463c-bbdb-8489088419ef,Bill Text,,,{}
1976d202-a4c6-46ca-ba04-d7b8adc3f543,ocd-bill/dc2c3ba1-5f7d-46e4-a9c3-7a090d6daa47,Bill Text,,,{}
52b889ce-b3c5-421f-aba4-4658231f6c86,ocd-bill/7d763bed-17a0-4552-b2ae-d8c50b45c24f,Bill Text,,,{}
49d0fba4-e803-48b2-abfe-0942e66d87cb,ocd-bill/074f24e7-e51e-4222-b509-3d0c60281407,Bill Text,,,{}
84ff57c5-3265-4d2e-9cf3-a84a5b2b4520,ocd-bill/bccd401c-1d9c-4d88-b1df-e5bcf5bf03d4,Bill Text,,,{}
de760953-3ffe-4575-b710-f6e42d7c2b24,ocd-bill/1e1e7821-b37c-460f-a3b7-9036a84a1da1,Bill Text,,,{}
81651b6a-b16a-42c8-93ee-7a27121ee517,ocd-bill/4bd76c6a-4e80-4f36-9621-cfcc66158256,Bill Text,,,{}
b05dcbac-1a18-421e-9453-ab5b7cf28c06,ocd-bill/a13f56d6-b3c2-482f-87d3-e80080a651b4,Bill Text,,,{}
462bc3c3-f98a-4487-bcae-a5acc5eabf79,ocd-bill/b33371f1-e403-4705-830b-c296cf37ec17,Bill Text,,,{}
77b0a82d-277d-42d1-9967-be139233024f,ocd-bill/7ca0c026-8976-44d7-828d-c1eb4cc2fd91,Bill Text,,,{}
dbfa473f-c327-4f56-99ec-c0ef554ade33,ocd-bill/e3717fa7-f2f8-4fd5-a2bc-93c6e60c729a,Bill Text,,,{}
