id,bill_id,note,date,classification,extras
3db31686-4ffe-42ed-bff4-bdc79d10d573,ocd-bill/e1af67df-e858-4ccc-9b22-b7f6f5e3838f,Bill Text,,,{}
7ac4e636-510d-4b03-b353-9310438584ff,ocd-bill/92dc9345-214e-4db9-8e01-1c4008b194f9,Bill Text,,,{}
848a8e5c-9da5-4e92-966c-4d585108f16b,ocd-bill/00af9d8c-6f3d-455e-8cec-73eba1f12c9f,Bill Text,,,{}
a12521c8-8520-4f50-b450-854806e013af,ocd-bill/c113ca01-2110-4d8a-a425-ceb5a233e19e,Bill Text,,,{}
d9b9e3a9-c9c8-4ec1-a791-3b1567cbb543,ocd-bill/6e44cb16-791d-4822-9fb4-b0aba77458a8,Bill Text,,,{}
97dc527a-6112-4ace-a3c3-e1144fcd999e,ocd-bill/5aac8cd8-d665-4620-adf3-1e3190d551c7,Bill Text,,,{}
6bf3856f-960d-4544-b170-ac7a4936c118,ocd-bill/fa44e05c-c045-46b5-a245-75c9727120e1,Bill Text,,,{}
fb6db13d-2d49-4939-ae53-fa6e2c052bf7,ocd-bill/5a5c7c7a-561e-46aa-a461-fe3e0014a9e8,Bill Text,,,{}
7651ee5f-8399-45f6-b3c7-e50e891eac3d,ocd-bill/ae4b041a-f95d-495d-a499-d362f2f7107d,Bill Text,,,{}
59d5aa9f-4c92-405a-979d-e9c9733e1010,ocd-bill/63e06722-ffb5-40d9-af77-e21ae1e6215c,Bill Text,,,{}
4230480e-87ca-49bb-bd6a-f6ca1eb69367,ocd-bill/04cd2d28-946b-46b1-93c9-650ec0e6e346,Bill Text,,,{}
558df964-9a6a-4b92-94e1-ee7dcee9da75,ocd-bill/0b88dbcc-9165-4b43-b39d-334f7f4b3e88,Bill Text,,,{}
2300954c-32ea-4b04-9b38-f71a8100288d,ocd-bill/2420e8c8-f1b2-4d48-9ad4-2a1ace2f96e5,Bill Text,,,{}
5686eb6b-e4ab-44b0-8fc1-10cddd55a256,ocd-bill/3567c867-fc29-45ae-866e-b33998655568,Bill Text,,,{}
efc54f98-17a7-45c7-8609-4cc97e6c25eb,ocd-bill/0eaa9c47-5b0b-458c-8484-f16fc94d4ae8,Bill Text,,,{}
390f0bc3-bb01-454c-ab4f-cba01d94ad42,ocd-bill/7bf7d4df-6170-4331-8c52-b1b9e2ee0a53,Bill Text,,,{}
603d6b31-d8f6-4ef6-aa0d-ec39dda1e49d,ocd-bill/880ce892-ca4c-414f-9cdb-ac9d69c6fe38,Bill Text,,,{}
6dd251a6-311d-4ae3-aec4-651b505d59b1,ocd-bill/0735f672-971d-4eb4-b182-52b2f021914f,Bill Text,,,{}
d4af349d-b89c-4e81-bc4b-8694fa79d712,ocd-bill/a7fe95e8-d828-4cb3-bc85-94e6751379d2,Bill Text,,,{}
6673d963-f93a-4c31-b781-e1903a1b0ef8,ocd-bill/8875ed33-d70a-4078-bded-49608a041f33,Bill Text,,,{}
f90c8606-ebc1-427e-8d97-d50867eed224,ocd-bill/bad051ce-b593-42c0-8c79-3b36bd1a85e8,Bill Text,,,{}
f9d5cacd-73f4-44c1-b661-10ff949254f9,ocd-bill/c5790f6d-9028-4d4d-824a-c1747ec66513,Bill Text,,,{}
0189d46d-6508-4f8d-a3e6-542971117a93,ocd-bill/051f6a12-4246-4623-acc4-32ae75a1dd32,Bill Text,,,{}
